klsm128, 1, 9403530
klsm128, 1, 9415057
klsm128, 1, 9367956
klsm128, 1, 9409176
klsm128, 1, 9410156
klsm128, 1, 9372535
klsm128, 1, 9414274
klsm128, 1, 9417409
klsm128, 1, 9412127
klsm128, 1, 9397012
klsm256, 1, 8937735
klsm256, 1, 8952260
klsm256, 1, 8959731
klsm256, 1, 8946066
klsm256, 1, 8966894
klsm256, 1, 8971311
klsm256, 1, 8959315
klsm256, 1, 8963024
klsm256, 1, 8957464
klsm256, 1, 8946385
klsm128, 1, 9429627
klsm128, 1, 9407641
klsm128, 1, 9402527
klsm128, 1, 9409956
klsm128, 1, 9409716
klsm256, 1, 8967842
klsm256, 1, 8956526
klsm256, 1, 8967608
klsm256, 1, 8949578
klsm256, 1, 8945843
klsm128, 1, 264542
klsm128, 1, 263895
klsm128, 1, 258873
klsm128, 1, 265717
klsm128, 1, 263431
klsm256, 1, 244547
klsm256, 1, 243908
klsm256, 1, 249073
klsm256, 1, 247233
klsm256, 1, 369310
