klsm128, 24, 125112412
klsm128, 24, 124298870
klsm128, 24, 122089686
klsm128, 24, 124185696
klsm128, 24, 125049415
klsm128, 24, 123608858
klsm128, 24, 125560871
klsm128, 24, 121985105
klsm128, 24, 121924977
klsm128, 24, 122093432
klsm256, 24, 149375567
klsm256, 24, 150810235
klsm256, 24, 150833060
klsm256, 24, 150463750
klsm256, 24, 150142523
klsm256, 24, 150473329
klsm256, 24, 149725550
klsm256, 24, 148231603
klsm256, 24, 149448152
klsm256, 24, 149238988
klsm128, 24, 122403200
klsm128, 24, 123385566
klsm128, 24, 124467578
klsm128, 24, 121921294
klsm128, 24, 122795343
klsm256, 24, 150268606
klsm256, 24, 147907544
klsm256, 24, 150879415
klsm256, 24, 148328240
klsm256, 24, 148677948
klsm128, 1, 260889
klsm128, 1, 263617
klsm128, 1, 264386
klsm128, 1, 265239
klsm128, 1, 262230
klsm256, 1, 248399
klsm256, 1, 244869
klsm256, 1, 242607
klsm256, 1, 247247
klsm256, 1, 424167
