klsm128, 1, 5458020
klsm128, 1, 5458475
klsm128, 1, 5462808
klsm128, 1, 5455663
klsm128, 1, 5457024
klsm128, 1, 5464216
klsm128, 1, 5457666
klsm128, 1, 5459208
klsm128, 1, 5455713
klsm128, 1, 5455429
klsm256, 1, 5198742
klsm256, 1, 5187473
klsm256, 1, 5189646
klsm256, 1, 5186863
klsm256, 1, 5200088
klsm256, 1, 5183400
klsm256, 1, 5184384
klsm256, 1, 5188683
klsm256, 1, 5176761
klsm256, 1, 5188381
klsm128, 1, 5454306
klsm128, 1, 5453873
klsm128, 1, 5454742
klsm128, 1, 5464285
klsm128, 1, 5420383
klsm128, 1, 5451751
klsm128, 1, 5447561
klsm128, 1, 5456115
klsm128, 1, 5460116
klsm128, 1, 5454153
klsm128, 1, 5453243
klsm256, 1, 5186581
klsm256, 1, 5183023
klsm256, 1, 5190392
klsm256, 1, 5185267
klsm256, 1, 5198421
klsm256, 1, 5179310
klsm256, 1, 5185337
klsm256, 1, 5174649
klsm256, 1, 5194065
klsm256, 1, 5178945
klsm128, 1, 5465597
klsm128, 1, 5450043
klsm128, 1, 5460255
klsm128, 1, 5451358
klsm128, 1, 5453274
klsm256, 1, 5178844
klsm256, 1, 5184419
klsm256, 1, 5184575
klsm256, 1, 5134907
klsm256, 1, 5193995
klsm128, 1, 261196
klsm128, 1, 257488
klsm128, 1, 260589
klsm128, 1, 261589
klsm128, 1, 260382
klsm256, 1, 245960
klsm256, 1, 244547
klsm256, 1, 244666
klsm256, 1, 247717
klsm256, 1, 260824
