klsm128, 32, 93093665
klsm128, 32, 91244992
klsm128, 32, 96724870
klsm128, 32, 92762964
klsm128, 32, 91963785
klsm128, 32, 89167129
klsm128, 32, 92571799
klsm128, 32, 92844741
klsm128, 32, 92117608
klsm128, 32, 94479798
klsm256, 32, 116574278
klsm256, 32, 117973012
klsm256, 32, 117299532
klsm256, 32, 116971472
klsm256, 32, 116135192
klsm256, 32, 112124853
klsm256, 32, 118248763
klsm256, 32, 118715836
klsm256, 32, 114652436
klsm256, 32, 113759953
klsm128, 32, 90105766
klsm128, 32, 89372807
klsm128, 32, 93806039
klsm128, 32, 92620246
klsm128, 32, 94468571
klsm128, 32, 94693320
klsm128, 32, 94449954
klsm128, 32, 92682820
klsm128, 32, 96931235
klsm128, 32, 95560179
klsm256, 32, 115345795
klsm256, 32, 115676132
klsm256, 32, 119424243
klsm256, 32, 116453389
klsm256, 32, 119772548
klsm256, 32, 110881487
klsm256, 32, 117294055
klsm256, 32, 117401362
klsm256, 32, 112910099
klsm256, 32, 118029962
klsm128, 32, 93195933
klsm128, 32, 94308268
klsm128, 32, 95069715
klsm128, 32, 91037052
klsm128, 32, 92961019
klsm256, 32, 110290985
klsm256, 32, 116814804
klsm256, 32, 117898529
klsm256, 32, 116392985
klsm256, 32, 117435422
klsm128, 1, 255972
klsm128, 1, 258287
klsm128, 1, 261220
klsm128, 1, 255658
klsm128, 1, 259581
klsm256, 1, 248376
klsm256, 1, 244997
klsm256, 1, 244504
klsm256, 1, 245348
klsm256, 1, 256722
