klsm128, 32, 77966174
klsm128, 32, 78771259
klsm128, 32, 78083712
klsm128, 32, 76827245
klsm128, 32, 76873950
klsm128, 32, 72769529
klsm128, 32, 75120365
klsm128, 32, 75638322
klsm128, 32, 79173747
klsm128, 32, 74673903
klsm256, 32, 91210771
klsm256, 32, 96903544
klsm256, 32, 92890140
klsm256, 32, 94125778
klsm256, 32, 97122379
klsm256, 32, 93902891
klsm256, 32, 89800190
klsm256, 32, 93730424
klsm256, 32, 93320416
klsm256, 32, 92931702
klsm128, 32, 75274323
klsm128, 32, 78525858
klsm128, 32, 77152732
klsm128, 32, 77199035
klsm128, 32, 75699842
klsm256, 32, 91482585
klsm256, 32, 96724610
klsm256, 32, 91912639
klsm256, 32, 94236607
klsm256, 32, 93083906
