klsm128, 24, 87348608
klsm128, 24, 87416748
klsm128, 24, 67195742
klsm128, 24, 67707280
klsm128, 24, 68482432
klsm128, 24, 68601466
klsm128, 24, 69125020
klsm128, 24, 68279072
klsm128, 24, 68365022
klsm128, 24, 68369840
klsm128, 24, 67688608
klsm128, 24, 68015079
klsm256, 24, 74210402
klsm256, 24, 75399879
klsm256, 24, 76111431
klsm256, 24, 76097821
klsm256, 24, 73182907
klsm256, 24, 76612276
klsm256, 24, 74601727
klsm256, 24, 76021760
klsm256, 24, 74746425
klsm256, 24, 76341684
klsm128, 24, 66663790
klsm128, 24, 69041593
klsm128, 24, 68497032
klsm128, 24, 67484869
klsm128, 24, 66526281
klsm256, 24, 75839981
klsm256, 24, 74251811
klsm256, 24, 76509985
klsm256, 24, 75182348
klsm256, 24, 76465709
