klsm128, 16, 55262206
klsm128, 16, 55148416
klsm128, 16, 55218406
klsm128, 16, 55079030
klsm128, 16, 55108366
klsm128, 16, 55396776
klsm128, 16, 54934595
klsm128, 16, 55121617
klsm128, 16, 55293537
klsm128, 16, 55299136
klsm256, 16, 56724910
klsm256, 16, 56688638
klsm256, 16, 56729726
klsm256, 16, 56787907
klsm256, 16, 55959388
klsm256, 16, 56456870
klsm256, 16, 56485868
klsm256, 16, 56397552
klsm256, 16, 56523620
klsm256, 16, 56510315
klsm128, 16, 55051054
klsm128, 16, 55114953
klsm128, 16, 54989166
klsm128, 16, 55281029
klsm128, 16, 55086376
klsm256, 16, 56820667
klsm256, 16, 56284748
klsm256, 16, 56485773
klsm256, 16, 56753163
klsm256, 16, 56312429
klsm128, 16, 42200463
klsm128, 16, 41461059
klsm128, 16, 41069781
klsm128, 16, 42279205
klsm128, 16, 42069978
klsm256, 16, 44030818
klsm256, 16, 42730725
klsm256, 16, 42783306
klsm256, 16, 50227501
klsm256, 16, 56368030
klsm128, 1, 261932
klsm128, 1, 261372
klsm128, 1, 253897
klsm128, 1, 257769
klsm128, 1, 261067
klsm256, 1, 244292
klsm256, 1, 244764
klsm256, 1, 244402
klsm256, 1, 244642
klsm256, 1, 246243
