klsm128, 24, 104954182
klsm128, 24, 103143645
klsm128, 24, 107062548
klsm128, 24, 105381768
klsm128, 24, 104217466
klsm128, 24, 104600611
klsm128, 24, 103979607
klsm128, 24, 105122453
klsm128, 24, 105359823
klsm128, 24, 101875976
klsm256, 24, 124344301
klsm256, 24, 123077390
klsm256, 24, 124156809
klsm256, 24, 122320937
klsm256, 24, 122060340
klsm256, 24, 123432927
klsm256, 24, 123275298
klsm256, 24, 124573653
klsm256, 24, 122277471
klsm256, 24, 123741916
klsm128, 24, 104826483
klsm128, 24, 104910884
klsm128, 24, 104445069
klsm128, 24, 106738689
klsm128, 24, 104140949
klsm256, 24, 123833913
klsm256, 24, 124617433
klsm256, 24, 121447419
klsm256, 24, 123717051
klsm256, 24, 122285574
