klsm128, 16, 89044087
klsm128, 16, 89301702
klsm128, 16, 89098543
klsm128, 16, 88644974
klsm128, 16, 89992268
klsm128, 16, 89162061
klsm128, 16, 88625831
klsm128, 16, 89944301
klsm128, 16, 89656081
klsm128, 16, 89531977
klsm256, 16, 92707697
klsm256, 16, 92475775
klsm256, 16, 92376844
klsm256, 16, 92524850
klsm256, 16, 92039170
klsm256, 16, 92178839
klsm256, 16, 92719709
klsm256, 16, 92342119
klsm256, 16, 92149986
klsm256, 16, 92753092
klsm128, 16, 90344588
klsm128, 16, 89927514
klsm128, 16, 89428621
klsm128, 16, 89313062
klsm128, 16, 89228062
klsm256, 16, 92254462
klsm256, 16, 92297722
klsm256, 16, 92111203
klsm256, 16, 92334323
klsm256, 16, 92139267
