klsm128, 32, 114540006
klsm128, 32, 118874964
klsm128, 32, 113491966
klsm128, 32, 117709444
klsm128, 32, 118217153
klsm128, 32, 119420321
klsm128, 32, 113476642
klsm128, 32, 118572555
klsm128, 32, 119625750
klsm128, 32, 119448754
klsm256, 32, 149342520
klsm256, 32, 149782582
klsm256, 32, 151567425
klsm256, 32, 153334539
klsm256, 32, 154410087
klsm256, 32, 152442245
klsm256, 32, 154714393
klsm256, 32, 153022040
klsm256, 32, 150533107
klsm256, 32, 148299318
klsm128, 32, 118185162
klsm128, 32, 117642084
klsm128, 32, 110704462
klsm128, 32, 117869203
klsm128, 32, 117543581
klsm256, 32, 150197519
klsm256, 32, 154326518
klsm256, 32, 147883508
klsm256, 32, 153956420
klsm256, 32, 147669200
klsm128, 1, 261205
klsm128, 1, 262895
klsm128, 1, 257366
klsm128, 1, 258076
klsm128, 1, 261317
klsm256, 1, 248421
klsm256, 1, 244463
klsm256, 1, 243339
klsm256, 1, 252042
klsm256, 1, 262645
